year,sector,unit,data
1995,Electric power,Million cubic feet,32625.98127
1995,Electric power,Thousand barrels,4.33174
1995,Electric power,Thousand short tons,273390.0459
1995,Industrial,Million cubic feet,75065.0905
1995,Industrial,Million kilowatthours,19279.71072
1995,Industrial,Thousand barrels,63054.770069999984
1995,Residential,Million cubic feet,29352.141560000004
1995,Residential,Million kilowatthours,14071.18354
1995,Residential,Thousand barrels,3015.1223699999996
1995,Residential,Thousand short tons,20.0011
1995,Transportation,Million cubic feet,58014.756689999995
1995,Transportation,Million kilowatthours,0.0
1995,Transportation,Thousand barrels,137260.94886
1995,Transportation,Thousand short tons,0.0
1996,Commercial,Million cubic feet,27382.79776
1996,Commercial,Million kilowatthours,23625.09062
1996,Commercial,Thousand barrels,1815.66279
1996,Commercial,Thousand short tons,136.10431
1996,Electric power,Million cubic feet,35088.16994
1996,Electric power,Thousand barrels,1.79808
1996,Electric power,Thousand short tons,277365.9813
1996,Industrial,Million cubic feet,108232.4043
1996,Industrial,Million kilowatthours,20201.84808
1996,Industrial,Thousand barrels,53422.59142
1996,Residential,Million cubic feet,34856.19182
1996,Residential,Million kilowatthours,14768.678219999998
1996,Residential,Thousand barrels,2985.14336
1996,Residential,Thousand short tons,18.55978
1996,Transportation,Million cubic feet,27998.13638
1996,Transportation,Million kilowatthours,0.0
1996,Transportation,Thousand barrels,158731.94051
1996,Transportation,Thousand short tons,0.0
1997,Commercial,Million cubic feet,28017.25252
1997,Commercial,Million kilowatthours,23334.77377
1997,Commercial,Thousand barrels,1976.67542
1997,Commercial,Thousand short tons,134.75153999999998
1997,Electric power,Million cubic feet,40282.958510000004
1997,Electric power,Thousand barrels,2.21302
1997,Electric power,Thousand short tons,286690.0096
1997,Industrial,Million cubic feet,92356.37945
1997,Industrial,Million kilowatthours,21109.84269
1997,Industrial,Thousand barrels,53725.967
1997,Residential,Million cubic feet,37443.514689999996
1997,Residential,Million kilowatthours,15360.745519999999
1997,Residential,Thousand barrels,3781.43694
1997,Residential,Thousand short tons,16.6547
1997,Transportation,Million cubic feet,63779.88266
1997,Transportation,Million kilowatthours,0.0
1997,Transportation,Thousand barrels,169945.31753
1997,Transportation,Thousand short tons,0.0
1998,Commercial,Million cubic feet,26631.31727
1998,Commercial,Million kilowatthours,25063.22473
1998,Commercial,Thousand barrels,2210.02305
1998,Commercial,Thousand short tons,198.37028999999998
1998,Electric power,Million cubic feet,45339.008630000004
1998,Electric power,Thousand barrels,0.0
1998,Electric power,Thousand short tons,288570.0638
1998,Industrial,Million cubic feet,82913.16522000001
1998,Industrial,Million kilowatthours,21105.19214
1998,Industrial,Thousand barrels,53871.35664
1998,Residential,Million cubic feet,35119.02031
1998,Residential,Million kilowatthours,15838.268569999998
1998,Residential,Thousand barrels,5521.9049700000005
1998,Residential,Thousand short tons,24.5176
1998,Transportation,Million cubic feet,51402.39635
1998,Transportation,Million kilowatthours,0.0
1998,Transportation,Thousand barrels,179831.23858
1998,Transportation,Thousand short tons,0.0
1999,Commercial,Million cubic feet,26431.31354
1999,Commercial,Million kilowatthours,25367.73208
1999,Commercial,Thousand barrels,3631.3892899999996
1999,Commercial,Thousand short tons,132.59136
1999,Electric power,Million cubic feet,42845.984769999995
1999,Electric power,Thousand barrels,0.0
1999,Electric power,Thousand short tons,296345.9734
1999,Industrial,Million cubic feet,79895.11402000001
1999,Industrial,Million kilowatthours,20326.1097
1999,Industrial,Thousand barrels,56503.96878
1999,Residential,Million cubic feet,34666.98891
1999,Residential,Million kilowatthours,15863.08064
1999,Residential,Thousand barrels,7284.71147
1999,Residential,Thousand short tons,18.08064
1999,Transportation,Million cubic feet,47473.58815
1999,Transportation,Million kilowatthours,0.0
1999,Transportation,Thousand barrels,183528.6232
1999,Transportation,Thousand short tons,0.0
2000,Commercial,Million cubic feet,26137.27248
2000,Commercial,Million kilowatthours,28562.60605
2000,Commercial,Thousand barrels,3344.1746000000003
2000,Commercial,Thousand short tons,134.64746
2000,Electric power,Million cubic feet,46509.18665
2000,Electric power,Thousand barrels,0.0
2000,Electric power,Thousand short tons,303455.9752
2000,Industrial,Million cubic feet,107121.3946
2000,Industrial,Million kilowatthours,18740.003969999998
2000,Industrial,Thousand barrels,51086.07126
2000,Residential,Million cubic feet,34761.70643
2000,Residential,Million kilowatthours,16845.29649
2000,Residential,Thousand barrels,7072.522930000001
2000,Residential,Thousand short tons,16.641939999999998
2000,Transportation,Million cubic feet,44487.58262
2000,Transportation,Million kilowatthours,0.0
2000,Transportation,Thousand barrels,182023.4169
2000,Transportation,Thousand short tons,0.0
2001,Commercial,Million cubic feet,26410.63486
2001,Commercial,Million kilowatthours,28849.272060000003
2001,Commercial,Thousand barrels,5129.96898
2001,Commercial,Thousand short tons,83.7627
2001,Electric power,Million cubic feet,48108.84385
2001,Electric power,Thousand barrels,58.97206
2001,Electric power,Thousand short tons,295223.0283
2001,Industrial,Million cubic feet,106827.3346
2001,Industrial,Million kilowatthours,17987.65115
2001,Industrial,Thousand barrels,34935.53992999999
2001,Residential,Million cubic feet,33824.9404
2001,Residential,Million kilowatthours,17058.215519999998
2001,Residential,Thousand barrels,11905.58927
2001,Residential,Thousand short tons,10.35263
2001,Transportation,Million cubic feet,44453.965769999995
2001,Transportation,Million kilowatthours,0.0
2001,Transportation,Thousand barrels,185711.10582
2001,Transportation,Thousand short tons,0.0
2002,Commercial,Million cubic feet,24769.112
2002,Commercial,Million kilowatthours,29524.1213
2002,Commercial,Thousand barrels,5948.06617
2002,Commercial,Thousand short tons,82.63023000000001
2002,Electric power,Million cubic feet,37403.460589999995
2002,Electric power,Thousand barrels,0.0
2002,Electric power,Thousand short tons,282232.0394
2002,Industrial,Million cubic feet,94333.88721
2002,Industrial,Million kilowatthours,18137.3663
2002,Industrial,Thousand barrels,42187.881239999995
2002,Residential,Million cubic feet,32569.83497
2002,Residential,Million kilowatthours,17872.51321
2002,Residential,Thousand barrels,9492.742659999998
2002,Residential,Thousand short tons,11.26782
2002,Transportation,Million cubic feet,40614.640889999995
2002,Transportation,Million kilowatthours,0.0
2002,Transportation,Thousand barrels,185161.56132
2002,Transportation,Thousand short tons,0.0
2003,Commercial,Million cubic feet,24287.770809999998
2003,Commercial,Million kilowatthours,27511.76123
2003,Commercial,Thousand barrels,6727.5323499999995
2003,Commercial,Thousand short tons,66.16342
2003,Electric power,Million cubic feet,37860.620780000005
2003,Electric power,Thousand barrels,0.0
2003,Electric power,Thousand short tons,303562.0537
2003,Industrial,Million cubic feet,100589.0149
2003,Industrial,Million kilowatthours,19957.5284
2003,Industrial,Thousand barrels,44777.42136
2003,Residential,Million cubic feet,32341.73465
2003,Residential,Million kilowatthours,18486.34566
2003,Residential,Thousand barrels,7384.286680000001
2003,Residential,Thousand short tons,9.88649
2003,Transportation,Million cubic feet,30140.41616
2003,Transportation,Million kilowatthours,0.0
2003,Transportation,Thousand barrels,186616.16144999999
2003,Transportation,Thousand short tons,0.0
2004,Commercial,Million cubic feet,26108.880830000002
2004,Commercial,Million kilowatthours,28110.615
2004,Commercial,Thousand barrels,4503.864340000001
2004,Commercial,Thousand short tons,69.30095
2004,Electric power,Million cubic feet,31478.232389999997
2004,Electric power,Thousand barrels,0.0
2004,Electric power,Thousand short tons,307363.1934
2004,Industrial,Million cubic feet,108326.2231
2004,Industrial,Million kilowatthours,20377.023569999998
2004,Industrial,Thousand barrels,46691.94630999999
2004,Residential,Million cubic feet,35216.7315
2004,Residential,Million kilowatthours,19226.00925
2004,Residential,Thousand barrels,6580.112230000001
2004,Residential,Thousand short tons,7.70015
2004,Transportation,Million cubic feet,28033.908219999998
2004,Transportation,Million kilowatthours,0.0
2004,Transportation,Thousand barrels,198147.387
2004,Transportation,Thousand short tons,0.0
2005,Commercial,Million cubic feet,24779.63624
2005,Commercial,Million kilowatthours,28697.03885
2005,Commercial,Thousand barrels,5234.021830000001
2005,Commercial,Thousand short tons,69.27315
2005,Electric power,Million cubic feet,41432.7368
2005,Electric power,Thousand barrels,0.0
2005,Electric power,Thousand short tons,315914.69800000003
2005,Industrial,Million cubic feet,104654.1607
2005,Industrial,Million kilowatthours,21712.24835
2005,Industrial,Thousand barrels,43388.411340000006
2005,Residential,Million cubic feet,34058.87023
2005,Residential,Million kilowatthours,20010.81361
2005,Residential,Thousand barrels,7108.824939999999
2005,Residential,Thousand short tons,6.0237300000000005
2005,Transportation,Million cubic feet,20426.5267
2005,Transportation,Million kilowatthours,0.0
2005,Transportation,Thousand barrels,199264.5196
2005,Transportation,Thousand short tons,0.0
2006,Commercial,Million cubic feet,23904.1159
2006,Commercial,Million kilowatthours,29355.81416
2006,Commercial,Thousand barrels,3891.3667200000004
2006,Commercial,Thousand short tons,71.10547
2006,Electric power,Million cubic feet,55938.0522
2006,Electric power,Thousand barrels,0.0
2006,Electric power,Thousand short tons,314207.36199999996
2006,Industrial,Million cubic feet,98617.82268
2006,Industrial,Million kilowatthours,23276.0942
2006,Industrial,Thousand barrels,44601.82306
2006,Residential,Million cubic feet,31085.53894
2006,Residential,Million kilowatthours,20504.16492
2006,Residential,Thousand barrels,7356.076230000001
2006,Residential,Thousand short tons,7.0324100000000005
2006,Transportation,Million cubic feet,18114.95806
2006,Transportation,Million kilowatthours,0.0
2006,Transportation,Thousand barrels,209490.46008000002
2006,Transportation,Thousand short tons,0.0
2007,Commercial,Million cubic feet,25627.630119999998
2007,Commercial,Million kilowatthours,30474.660139999996
2007,Commercial,Thousand barrels,2668.8161800000003
2007,Commercial,Thousand short tons,64.51865
2007,Electric power,Million cubic feet,62140.4843
2007,Electric power,Thousand barrels,0.0
2007,Electric power,Thousand short tons,294112.483
2007,Industrial,Million cubic feet,104204.2928
2007,Industrial,Million kilowatthours,23708.00563
2007,Industrial,Thousand barrels,63206.20197000001
2007,Residential,Million cubic feet,34482.19898
2007,Residential,Million kilowatthours,21793.68256
2007,Residential,Thousand barrels,6221.174000000001
2007,Residential,Thousand short tons,7.16874
2007,Transportation,Million cubic feet,14105.746480000002
2007,Transportation,Million kilowatthours,0.0
2007,Transportation,Thousand barrels,205434.40503000002
2007,Transportation,Thousand short tons,0.0
2008,Commercial,Million cubic feet,25608.34087
2008,Commercial,Million kilowatthours,30121.70239
2008,Commercial,Thousand barrels,5209.80461
2008,Commercial,Thousand short tons,0.0
2008,Electric power,Million cubic feet,69929.51282999999
2008,Electric power,Thousand barrels,0.0
2008,Electric power,Thousand short tons,282781.2763
2008,Industrial,Million cubic feet,106799.8891
2008,Industrial,Million kilowatthours,23307.66543
2008,Industrial,Thousand barrels,54864.74668999999
2008,Residential,Million cubic feet,34570.19244
2008,Residential,Million kilowatthours,21764.04251
2008,Residential,Thousand barrels,6528.12039
2008,Residential,Thousand short tons,0.0
2008,Transportation,Million cubic feet,13949.69702
2008,Transportation,Million kilowatthours,0.0
2008,Transportation,Thousand barrels,194054.3574
2008,Transportation,Thousand short tons,0.0
2009,Commercial,Million cubic feet,25372.8914
2009,Commercial,Million kilowatthours,29800.988039999997
2009,Commercial,Thousand barrels,2954.58848
2009,Commercial,Thousand short tons,0.0
2009,Electric power,Million cubic feet,72030.87207
2009,Electric power,Thousand barrels,0.0
2009,Electric power,Thousand short tons,304699.9911
2009,Industrial,Million cubic feet,105042.9684
2009,Industrial,Million kilowatthours,21868.16993
2009,Industrial,Thousand barrels,47065.355330000006
2009,Residential,Million cubic feet,33265.3546
2009,Residential,Million kilowatthours,22190.87006
2009,Residential,Thousand barrels,6465.60834
2009,Residential,Thousand short tons,0.0
2009,Transportation,Million cubic feet,11407.878999999999
2009,Transportation,Million kilowatthours,0.0
2009,Transportation,Thousand barrels,190977.30573
2009,Transportation,Thousand short tons,0.0
